image_id,original_path,crop,class_label,source,sha256,file_size_bytes,width,height,format,integrity_ok,phash,group_id,partition,family_size,source_aware_split
brown_spot_train_00278,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00278.jpg,rice,brown_spot,RiceDisease_Unknown,66457aa4a4781954a615916578bc19f147e9b1d4a2f85d22f7302922496326d8,11272,224,224,jpg,True,af7ef6cd84520119,rice__brown_spot__grp_00248,test,2,train
brown_spot_train_00279,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00279.jpg,rice,brown_spot,RiceDisease_Unknown,0648a7ba44c3e3a7ce278736ef9bfa2b5c5480b0046f54e5a9f757c4b0e30f0c,10631,224,224,jpg,True,ef39efb0c42b8150,rice__brown_spot__grp_00249,train,2,train
brown_spot_train_00280,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00280.jpg,rice,brown_spot,RiceDisease_Unknown,0ad0d9a8743f49ba4b0048d3dede732cd2b84de8e75351100e0c046be23207c3,13531,224,224,jpg,True,b1e7c590fcc082be,rice__brown_spot__grp_00250,train,2,val
brown_spot_train_00281,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00281.jpg,rice,brown_spot,RiceDisease_Unknown,12882e6cf0a86e2506f2d18bd34f93e0fe8d50ccde918ef1319575ef535d74f2,11349,224,224,jpg,True,ef20b5308eadb1c6,rice__brown_spot__grp_00251,test,2,train
brown_spot_train_00282,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00282.jpg,rice,brown_spot,RiceDisease_Unknown,737d9e91074d1bb36977dd54da5cf88518cbecaa3c891b97e454cdebb691fcad,14856,224,224,jpg,True,ff3f807c03f006f0,rice__brown_spot__grp_00069,train,2,train
brown_spot_train_00283,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00283.jpg,rice,brown_spot,RiceDisease_Unknown,848dd09e0318da11070ad80ea253983493e681d54713639d506812d104a03576,12575,224,224,jpg,True,b51ace65696b9612,rice__brown_spot__grp_00252,train,2,train
brown_spot_train_00284,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00284.jpg,rice,brown_spot,RiceDisease_Unknown,0c4d48afb408857eba2e9b24b9f006974abc0442756fdf98312cc2ae9c357433,13107,224,224,jpg,True,855bae0057af5b85,rice__brown_spot__grp_00005,train,2,train
brown_spot_train_00285,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00285.jpg,rice,brown_spot,RiceDisease_Unknown,7507a31b0e37df61c8e6fea145e53f5642987f21d7b159f70e6a4a05baaf9d23,10107,224,224,jpg,True,fe7cd0889064dcb3,rice__brown_spot__grp_00241,train,2,train
brown_spot_train_00286,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00286.jpg,rice,brown_spot,RiceDisease_Unknown,d5ce1ed730864250b8c07780766fb332d67dcbd2e7895c6719d6664bb0d62756,18966,224,224,jpg,True,ab95c0e88c6693ee,rice__brown_spot__grp_00046,train,2,val
brown_spot_train_00287,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00287.jpg,rice,brown_spot,RiceDisease_Unknown,ad00bda4c99e4d3c0d2f6b3a8c5afe5d982be92687a0786f0f9fa02b09dd2558,19117,224,224,jpg,True,cd5f9ed37018c0cc,rice__brown_spot__grp_00253,train,2,test
brown_spot_train_00288,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00288.jpg,rice,brown_spot,RiceDisease_Unknown,3f7eac076fd65eb1d076109fee4a806b653691390358971795f3587e334c9b83,18314,224,224,jpg,True,feb4c5c9f204845b,rice__brown_spot__grp_00254,test,2,test
brown_spot_train_00289,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00289.jpg,rice,brown_spot,RiceDisease_Unknown,7dd3c9ad069ff69b7284b49f2aa423facefcb91ea45c162958fd7cc1dac8d1ac,13256,224,224,jpg,True,eaf2c080d7efd281,rice__brown_spot__grp_00255,train,2,train
brown_spot_train_00290,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00290.jpg,rice,brown_spot,RiceDisease_Unknown,b94024c3181ddd0999dec958a565613ed50e4fcf9d233fd0b1b98b7039a1a127,22338,224,224,jpg,True,a6d56ab1ca2b1a8b,rice__brown_spot__grp_00256,train,2,train
brown_spot_train_00291,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00291.jpg,rice,brown_spot,RiceDisease_Unknown,5477db12a032f94c4f21b65c76228ec108281e6d8d4de9f9e7e8fcdffcd50197,13127,224,224,jpg,True,bfa395d582ba82d0,rice__brown_spot__grp_00257,test,2,train
brown_spot_train_00292,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00292.jpg,rice,brown_spot,RiceDisease_Unknown,1c232ae288bb15a5dd56b9f0852f3c43fa5ea40d3a25ee38ca89dbc5fc454858,14822,224,224,jpg,True,cd5dc222f741d1b8,rice__brown_spot__grp_00258,train,2,train
brown_spot_train_00293,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00293.jpg,rice,brown_spot,RiceDisease_Unknown,2ac4949e772967d8f3129053038e73d96352b6cd824c32b1f572124a81fcc442,14200,224,224,jpg,True,aafefac4ae68c300,rice__brown_spot__grp_00014,train,2,train
brown_spot_train_00294,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00294.jpg,rice,brown_spot,RiceDisease_Unknown,f3c414ada50aec9d6eb54d4d997cf454f6ee9645bf802ccfd504a1eeff19b197,17094,224,224,jpg,True,af7d30ca74d06f80,rice__brown_spot__grp_00259,train,2,train
brown_spot_train_00295,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00295.jpg,rice,brown_spot,RiceDisease_Unknown,7b09a305cddd8fe5e9833f7c682bfd675619a008765ea53db7cb2241300c05f7,16011,224,224,jpg,True,bfa781dcc20aaa99,rice__brown_spot__grp_00164,train,2,train
brown_spot_train_00296,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00296.jpg,rice,brown_spot,RiceDisease_Unknown,8657b1581ffea620ba01dba395de0fde5a9623daa87abb5edde67822c731509f,16413,224,224,jpg,True,b87c8460c683ff17,rice__brown_spot__grp_00260,train,2,test
brown_spot_train_00297,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00297.jpg,rice,brown_spot,RiceDisease_Unknown,dad495b97eeb3b4b2996bfd31be7876a22971d910bb44a04fa2807717026d8b3,19085,224,224,jpg,True,fac0953dd83286b3,rice__brown_spot__grp_00261,train,2,test
brown_spot_train_00298,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00298.jpg,rice,brown_spot,RiceDisease_Unknown,3498296b77f48feeac0a49f07519c2410004ebabfd9f551101952729d65cdc62,20271,224,224,jpg,True,f52a83b1bc4e83c5,rice__brown_spot__grp_00262,test,2,train
brown_spot_train_00299,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00299.jpg,rice,brown_spot,RiceDisease_Unknown,088c9acb733c7eee7b8f66592cf5c2b9f5bb7409ce00a9136f340f1f00309852,13564,224,224,jpg,True,fa0da45f522a8d55,rice__brown_spot__grp_00263,train,2,train
brown_spot_train_00300,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00300.jpg,rice,brown_spot,RiceDisease_Unknown,acc055c5a6b9b2104df3d0d9ab95d020f1119bfd9a85a4f44201d9834a4452ed,15401,224,224,jpg,True,aacb958f9ab38413,rice__brown_spot__grp_00264,train,2,train
brown_spot_train_00301,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00301.jpg,rice,brown_spot,RiceDisease_Unknown,43185f916c2122f116ddc7a7ca1328bb46bddbc26e91c19faa97596e628343ed,22690,224,224,jpg,True,a6d56ab1ca2b1a8b,rice__brown_spot__grp_00256,train,2,train
brown_spot_train_00302,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00302.jpg,rice,brown_spot,RiceDisease_Unknown,67b37d26436d52efb5f09f036bad09c7e6198ee6c6b4c67c7e11fe0ad1a53198,17780,224,224,jpg,True,aa2e8ea6828f8f8d,rice__brown_spot__grp_00265,train,2,train
brown_spot_train_00303,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00303.jpg,rice,brown_spot,RiceDisease_Unknown,48c00fafd64723b9c9bf455ee656e37a06a74b63833a5d58eb1af00a854319a1,13003,224,224,jpg,True,d00efb5702fa0ef0,rice__brown_spot__grp_00266,train,2,val
brown_spot_train_00304,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00304.jpg,rice,brown_spot,RiceDisease_Unknown,b4a869e0ee819a0297187546349d3d8e04be407fd408dea953aa18410fba716d,10207,224,224,jpg,True,eeb390be8783d414,rice__brown_spot__grp_00267,train,2,train
brown_spot_train_00305,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00305.jpg,rice,brown_spot,RiceDisease_Unknown,6c43e463652bd85b0b10c086ea15c6b9702217df295a7aea7d235a9e1e7598e0,12273,224,224,jpg,True,ff80ae80ed90f686,rice__brown_spot__grp_00268,train,2,train
brown_spot_train_00306,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00306.jpg,rice,brown_spot,RiceDisease_Unknown,4f94c57217b1aa75fc917c9d0545218013f408b52b6148517a429a914519d3b2,16479,224,224,jpg,True,f9f0876997c052a9,rice__brown_spot__grp_00179,train,2,train
brown_spot_train_00307,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00307.jpg,rice,brown_spot,RiceDisease_Unknown,372dcc4ec5dc619300375e192803eed45a5cfac387c774b4998b62d9286e6b6e,16723,224,224,jpg,True,ab4bda7590b2b852,rice__brown_spot__grp_00055,train,2,train
brown_spot_train_00308,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00308.jpg,rice,brown_spot,RiceDisease_Unknown,e3f07294d4dbdb71a0617567edcfd3e2438c3720d71bfe9c65edd3c27ab4932d,16551,224,224,jpg,True,827f80ea7f51805f,rice__brown_spot__grp_00071,train,2,train
brown_spot_train_00309,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00309.jpg,rice,brown_spot,RiceDisease_Unknown,9128692d95c630acf1ac454abdcb94ab0b18e06a77e8fdd39115fab0a5533246,10954,224,224,jpg,True,fe5bb060865da14e,rice__brown_spot__grp_00181,test,2,train
brown_spot_train_00310,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00310.jpg,rice,brown_spot,RiceDisease_Unknown,a9240aeb1655eae72ae12996fadbe67611451e521af6bac74c4dbbf4ed1cbf84,12693,224,224,jpg,True,a74f9324499ce9d2,rice__brown_spot__grp_00089,val,2,val
brown_spot_train_00311,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00311.jpg,rice,brown_spot,RiceDisease_Unknown,16dca4543d23b20e81007998ee13fdd94cf83d7487ba363f4500a9fbb72244dd,24050,224,224,jpg,True,ee8fc1f49ba99090,rice__brown_spot__grp_00269,train,2,train
brown_spot_train_00312,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00312.jpg,rice,brown_spot,RiceDisease_Unknown,457a2916013e8c62b06915770d875048d53d7c065408dcf2181b9c9344a262e5,15596,224,224,jpg,True,ff70e08285ac8b9d,rice__brown_spot__grp_00270,train,2,val
brown_spot_train_00313,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00313.jpg,rice,brown_spot,RiceDisease_Unknown,aebfa9c5cb30e6fd26f439f0e3909466f68c2517fb784ae937620c17966a4ce9,10788,224,224,jpg,True,baa9f451e4a8a4e6,rice__brown_spot__grp_00271,train,2,test
brown_spot_train_00314,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00314.jpg,rice,brown_spot,RiceDisease_Unknown,d5de8dab3b522f6aa35345f2e6a857c978665f8b7f7883f664e252a4cf81792b,17432,224,224,jpg,True,fcc4872fd8318b13,rice__brown_spot__grp_00272,test,2,train
brown_spot_train_00315,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00315.jpg,rice,brown_spot,RiceDisease_Unknown,2b74cb8b1a3ad418f6055be1fad53421eb977513d6fa2cb9d51468c4b39bc45e,23687,224,224,jpg,True,e3c763b11925716c,rice__brown_spot__grp_00240,train,2,train
brown_spot_train_00316,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00316.jpg,rice,brown_spot,RiceDisease_Unknown,feb2762d42becbb813a9bebb7034d4378828b93a45f59a79e54d32c88dc05609,24167,224,224,jpg,True,ffb0941bc8d2c86c,rice__brown_spot__grp_00028,test,2,train
brown_spot_train_00317,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00317.jpg,rice,brown_spot,RiceDisease_Unknown,e3b56396684d19b3cd8463f8b0d4b5b1c9981638d5b97052d27fd1437c06a5ec,18478,224,224,jpg,True,ee3cd65a8e478123,rice__brown_spot__grp_00273,train,2,train
brown_spot_train_00318,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00318.jpg,rice,brown_spot,RiceDisease_Unknown,a014a3050085381e8b08620c3af9e5ea83dc55875b12d5f7b7180e7c4f6e1779,26491,224,224,jpg,True,80eda6b1d05a2df5,rice__brown_spot__grp_00049,train,2,train
brown_spot_train_00319,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00319.jpg,rice,brown_spot,RiceDisease_Unknown,954a1db592c7eb0c4852c08e31f3341df89411e986324c43e36f4f6599617f84,16331,224,224,jpg,True,de4b2c9f56702c25,rice__brown_spot__grp_00274,val,2,train
brown_spot_train_00320,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00320.jpg,rice,brown_spot,RiceDisease_Unknown,2c9f6f99716849a1e8534ee058c0782502805c6a2c1640f19cb82f432d0672bf,17209,224,224,jpg,True,bb62c123cf5a468d,rice__brown_spot__grp_00101,test,2,val
brown_spot_train_00321,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00321.jpg,rice,brown_spot,RiceDisease_Unknown,ee2de13e02faeb420a7e96cfba62a69555f5999a1c1c01a09a40de71a6878fac,13084,224,224,jpg,True,80f6ad6bd2055b56,rice__brown_spot__grp_00275,train,2,val
brown_spot_train_00322,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00322.jpg,rice,brown_spot,RiceDisease_Unknown,07b49e66d9ce8fb6693f1c843c523018ccd95b553268db811732a6d1b99a550a,18523,224,224,jpg,True,af80b91d121fb2ba,rice__brown_spot__grp_00276,train,2,val
brown_spot_train_00323,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00323.jpg,rice,brown_spot,RiceDisease_Unknown,7f198c045999684e1279824a263bdd6106d9410c010dba5a147441db853a2d21,22773,224,224,jpg,True,96347dd302a1e5f1,rice__brown_spot__grp_00277,train,2,train
brown_spot_train_00324,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00324.jpg,rice,brown_spot,RiceDisease_Unknown,62f032dcafa6ceddfd648cf2419a8f9c0c2568a05cf33c65b827c0bf30efb011,16449,224,224,jpg,True,b87c8460c683ff17,rice__brown_spot__grp_00260,train,2,test
brown_spot_train_00325,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00325.jpg,rice,brown_spot,RiceDisease_Unknown,c65ab71ceb92dd57168bbe4578c624157050eff1d65c2348918097aa4277c248,12110,224,224,jpg,True,ff84ae80ed90f682,rice__brown_spot__grp_00268,train,2,train
brown_spot_train_00326,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00326.jpg,rice,brown_spot,RiceDisease_Unknown,4ba111c80d7d85be79eb12e620688b19502a2e1efff0b58b1b1e049ae97003d8,26601,224,224,jpg,True,f94d731d46632453,rice__brown_spot__grp_00278,train,2,train
brown_spot_train_00327,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00327.jpg,rice,brown_spot,RiceDisease_Unknown,3e1db452fcb977cd365d114c888f036f563018d2c876175fafd6b90799dbe3cb,15684,224,224,jpg,True,cb1ef8e2a0451dae,rice__brown_spot__grp_00279,val,2,train
brown_spot_train_00328,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00328.jpg,rice,brown_spot,RiceDisease_Unknown,13b102c028412fa90f7fcc97cec01cf8e2952c3753796cd828aeab73016329c0,11404,224,224,jpg,True,aaca910e9b3cf266,rice__brown_spot__grp_00280,train,2,train
brown_spot_train_00329,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00329.jpg,rice,brown_spot,RiceDisease_Unknown,72f819c0a68408bac4926d1f7aa2af9923b7c7d629e452aa69fa0c89cf14db6c,13414,224,224,jpg,True,ffc892a78c2ed0c1,rice__brown_spot__grp_00281,train,2,train
brown_spot_train_00330,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00330.jpg,rice,brown_spot,RiceDisease_Unknown,e22c5ed1f727d9a650ec160106718528a8866464dabc87598f823d6e184d5029,25317,224,224,jpg,True,bd3d2fa4480b7a32,rice__brown_spot__grp_00282,val,2,train
brown_spot_train_00331,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00331.jpg,rice,brown_spot,RiceDisease_Unknown,a44346e023625b75e917ce08d66b0f8aa444b06d1d1f7722ae45065ae308dde7,19317,224,224,jpg,True,e6715dd6b00b217a,rice__brown_spot__grp_00019,train,2,val
brown_spot_train_00332,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00332.jpg,rice,brown_spot,RiceDisease_Unknown,01f03cac3ed75377d67333b1154e0e8d4665e242552e9ecf5dd51147250a4914,14530,224,224,jpg,True,a2569d2bb249b669,rice__brown_spot__grp_00283,test,2,val
brown_spot_train_00333,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00333.jpg,rice,brown_spot,RiceDisease_Unknown,38a6e9a44aa451ffddafac7c7f2f41a12ac9db5d675a4d642a53f0876e989ff8,12806,224,224,jpg,True,ff10d0789b4a4b2b,rice__brown_spot__grp_00284,val,2,train
brown_spot_train_00334,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00334.jpg,rice,brown_spot,RiceDisease_Unknown,6dfe35bb0c8c9afe4b47489cc33442915b02a6f5786fe728452c6bdea86adf81,12335,224,224,jpg,True,f33c8c93d49c53c8,rice__brown_spot__grp_00285,train,2,val
brown_spot_train_00335,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00335.jpg,rice,brown_spot,RiceDisease_Unknown,3ba028616589817bdcbcd4a66e27010fb10124ad3bd94cf0c48b6ed883479499,15070,224,224,jpg,True,ff449054adcadc8c,rice__brown_spot__grp_00286,train,2,train
brown_spot_train_00336,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00336.jpg,rice,brown_spot,RiceDisease_Unknown,a0e118832054403aab69f43f61ed802bbc981c525c830a5b4403b2f1b86584ee,11641,224,224,jpg,True,af448549dbb2b269,rice__brown_spot__grp_00287,test,2,train
brown_spot_train_00337,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00337.jpg,rice,brown_spot,RiceDisease_Unknown,8b89ff51341b23be70627a0fa89e54f2b5221781c2571267664f18870b3ee10e,15841,224,224,jpg,True,db66c53ee819708a,rice__brown_spot__grp_00221,train,2,train
brown_spot_train_00338,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00338.jpg,rice,brown_spot,RiceDisease_Unknown,4a52e0540d1976fd69d9e410df9f1d846e416ed02d5b27ec8ec0824446998556,15347,224,224,jpg,True,fe40842dd832dd75,rice__brown_spot__grp_00288,train,2,val
brown_spot_train_00339,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00339.jpg,rice,brown_spot,RiceDisease_Unknown,32c5abffeb06d5f55e5f8504c021b048d4a111d08dc50c65469c0124c7de3498,18282,224,224,jpg,True,eec2d6858fb891d0,rice__brown_spot__grp_00289,train,2,train
brown_spot_train_00340,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00340.jpg,rice,brown_spot,RiceDisease_Unknown,29ece6971ca635db63aa24a6c242ec10d0ad4ff44cd5d790ceffcb1c0b76187d,10674,224,224,jpg,True,edc28c999888ddf1,rice__brown_spot__grp_00290,train,2,train
brown_spot_train_00341,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00341.jpg,rice,brown_spot,RiceDisease_Unknown,f4548157ece36def09cf12e776555f4c0a0e8ec80cdcb3af027a8b4a9a3e878b,13654,224,224,jpg,True,b118df27fe3c9600,rice__brown_spot__grp_00247,train,2,train
brown_spot_train_00342,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00342.jpg,rice,brown_spot,RiceDisease_Unknown,b777b4fc263a2b4d286161bee4f209cf05cdd519bf0893e2d2f3fe7dffed99f2,15602,224,224,jpg,True,eab5b094d288c7da,rice__brown_spot__grp_00091,test,2,train
brown_spot_train_00343,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00343.jpg,rice,brown_spot,RiceDisease_Unknown,51b8aee02d8ebda8e48be42cbfde02467cf7f76738074d3de42d50a4eeeb9a88,11388,224,224,jpg,True,afa3a0bd9590869e,rice__brown_spot__grp_00291,train,2,test
brown_spot_train_00344,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00344.jpg,rice,brown_spot,RiceDisease_Unknown,142f6fe8683d1f574913d4e6a8c576bab715c509d9034cc4a8d3fc270ddf3ed3,16755,224,224,jpg,True,abb4db8a904db8ac,rice__brown_spot__grp_00292,val,2,test
brown_spot_train_00345,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00345.jpg,rice,brown_spot,RiceDisease_Unknown,26e3c21ffce3fa84836b245d7e6a77b1d1254873a068eb5247c7a1eafdecfd31,16894,224,224,jpg,True,ea3aab01a83aab2f,rice__brown_spot__grp_00293,train,2,test
brown_spot_train_00346,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00346.jpg,rice,brown_spot,RiceDisease_Unknown,166c8b78a4299986ffc8bfaa31405bc41c3738205882de6a59cee1f19c16fd8e,19008,224,224,jpg,True,aad3e482a68187bf,rice__brown_spot__grp_00294,train,2,val
brown_spot_train_00347,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00347.jpg,rice,brown_spot,RiceDisease_Unknown,586ad56756d83cb2385f7d14ed4fc273351042a675ab392092207beffb0b412c,17673,224,224,jpg,True,ff84db0cd324d826,rice__brown_spot__grp_00295,train,2,train
brown_spot_train_00348,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00348.jpg,rice,brown_spot,RiceDisease_Unknown,f0bdfcc1b70ddbaf77cba8a7ed5340ad7fd4465c55a1c9b914f2e610716dd328,15047,224,224,jpg,True,aaeec1fef0608926,rice__brown_spot__grp_00296,train,2,train
brown_spot_train_00349,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00349.jpg,rice,brown_spot,RiceDisease_Unknown,e52767a5b2a4e6621544124cd4b4d73ac783c6f60f7a7b0769fd6e59a9c1ae75,12171,224,224,jpg,True,ff75aa19a810a356,rice__brown_spot__grp_00297,test,2,train
brown_spot_train_00350,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00350.jpg,rice,brown_spot,RiceDisease_Unknown,7ba012954dd1a19bf1574115b6da5f6dfa2e019b0e7a47e01cead563023efd86,12020,224,224,jpg,True,fe8c3e887e887e08,rice__brown_spot__grp_00298,train,2,train
brown_spot_train_00351,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00351.jpg,rice,brown_spot,RiceDisease_Unknown,bb2fb624e60888d0552a4d466b8810dde9b2e071ae489075eb4f8be0c3588473,13642,224,224,jpg,True,ad1b3a7460e366e4,rice__brown_spot__grp_00299,train,2,train
brown_spot_train_00352,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00352.jpg,rice,brown_spot,RiceDisease_Unknown,7701f7e000f46d6f2056a8a41daa51764617432106f30ef34e4667ff20695a00,15859,224,224,jpg,True,afd7db2bc0929128,rice__brown_spot__grp_00300,train,2,test
brown_spot_train_00353,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00353.jpg,rice,brown_spot,RiceDisease_Unknown,3b49e490759097b53437b62907806e350fe803a803713e2c1ab3d76f588cf780,15377,224,224,jpg,True,ab1dd1798d678924,rice__brown_spot__grp_00301,train,2,train
brown_spot_train_00354,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00354.jpg,rice,brown_spot,RiceDisease_Unknown,32cdbce17b824116fd1649a5c25855db2be2543afdc438f60a4df99af5091692,21274,224,224,jpg,True,b1e3509c3bdd6aa0,rice__brown_spot__grp_00302,test,2,train
brown_spot_train_00355,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00355.jpg,rice,brown_spot,RiceDisease_Unknown,fa8ba7e0c0787275416a69871f91224a3dc8b6a69734a1dfb40d1e79fcbdb2e2,10206,224,224,jpg,True,bbe6c5ebd2c68101,rice__brown_spot__grp_00185,train,2,train
brown_spot_train_00356,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00356.jpg,rice,brown_spot,RiceDisease_Unknown,d46b07f988254039e023637cae0dbc6f962844e0e813c271cb99a8fef4384b87,10568,224,224,jpg,True,effca104a18dd1b1,rice__brown_spot__grp_00303,train,2,train
brown_spot_train_00357,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00357.jpg,rice,brown_spot,RiceDisease_Unknown,b7991b0e1d2f16b8c90c385ff82663115e99d985176e2da21efaf8f4e6a15234,11418,224,224,jpg,True,fa09e517c03ecb34,rice__brown_spot__grp_00304,train,2,train
brown_spot_train_00358,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00358.jpg,rice,brown_spot,RiceDisease_Unknown,d91212f909418b7979d1bc1be72c32e05deca61025ce8abec048b120547fdea5,13675,224,224,jpg,True,e4b2aa8dab9782aa,rice__brown_spot__grp_00305,train,2,train
brown_spot_train_00359,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00359.jpg,rice,brown_spot,RiceDisease_Unknown,92b762df76a10b62afb50d95a44a4c46bfde8026ead754cfc1f18b7b86d9dcdb,13337,224,224,jpg,True,bf5c952a8245872f,rice__brown_spot__grp_00306,test,2,train
brown_spot_train_00360,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00360.jpg,rice,brown_spot,RiceDisease_Unknown,5cde6d297d13ffbd0a0af1a095ff5978224ed8876047339fc6e12bc5b32f061b,11341,224,224,jpg,True,fbc48c9cb9e38606,rice__brown_spot__grp_00244,train,2,train
brown_spot_train_00361,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00361.jpg,rice,brown_spot,RiceDisease_Unknown,af11cba47838f3834ad3cd14035fa15240ee2260935ecb8dad0b83216845100b,13640,224,224,jpg,True,af58f10b077fda00,rice__brown_spot__grp_00112,train,2,test
brown_spot_train_00362,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00362.jpg,rice,brown_spot,RiceDisease_Unknown,7fd434c9141dda9e3d1f191f7aced721d2c90244945c4110f0eda2812444ec04,22405,224,224,jpg,True,8c3de3077a95fa08,rice__brown_spot__grp_00118,val,2,train
brown_spot_train_00363,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00363.jpg,rice,brown_spot,RiceDisease_Unknown,70ba94a9ef6e7937836402706ee3ef4ab433c4c05217d02a2652a3f27a66d392,17716,224,224,jpg,True,ea559555b322ab54,rice__brown_spot__grp_00129,val,2,train
brown_spot_train_00364,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00364.jpg,rice,brown_spot,RiceDisease_Unknown,2c79cefad4f2364ae5a706ceb12f7f7a3d026d41fb3c0ffac87320e4ef191840,15979,224,224,jpg,True,aa4a952cca7e057b,rice__brown_spot__grp_00307,test,2,train
brown_spot_train_00365,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00365.jpg,rice,brown_spot,RiceDisease_Unknown,4ecf289972277b3b14630003dc0d8829c2d143687808fb164b9706ff1aa6c273,13915,224,224,jpg,True,d5d4eaaaa9a8aaa8,rice__brown_spot__grp_00308,train,2,train
brown_spot_train_00366,finaldataset\rice_dataset\train\brown_spot\brown_spot_train_00366.jpg,rice,brown_spot,RiceDisease_Unknown,b67d12e345ee7e6464ce33622d035021b8c321ce5ffd9e58f9cd06098f082894,14941,224,224,jpg,True,ff66a1318561fb08,rice__brown_spot__grp_00040,train,2,val
