image_id,original_path,crop,class_label,source,sha256,file_size_bytes,width,height,format,integrity_ok,phash,group_id,partition,family_size
blast_train_00670,finaldataset\rice_dataset\train\blast\blast_train_00670.jpg,rice,blast,RiceDisease_Unknown,949cf557d73497f8f263c987342319a4925907073af1e33315a986b6937644d4,18082,224,224,jpg,True,bdc28eba5a52b4a1,rice__blast__grp_00366,train,2
blast_train_00671,finaldataset\rice_dataset\train\blast\blast_train_00671.jpg,rice,blast,RiceDisease_Unknown,c00530e5bd209ccc028f2a0bc22ddbe8b74378d71fbb0194da5345e79dc894b2,16248,224,224,jpg,True,f323d3bd5604a952,rice__blast__grp_00251,test,4
blast_train_00672,finaldataset\rice_dataset\train\blast\blast_train_00672.jpg,rice,blast,RiceDisease_Unknown,69a7763d5822afcee67e03e71b1a8327c3ddd817b7dee7cb42e29d969e0d0414,14592,224,224,jpg,True,a6339cd84b8fb470,rice__blast__grp_00345,train,2
blight_train_00001,finaldataset\rice_dataset\train\blight\blight_train_00001.jpg,rice,blight,RiceDisease_Unknown,8e3dd4e66667ca447e82091d5c2f54208af3ba2f4d0dc9fdbaff9365e9badb87,19996,224,224,jpg,True,e1f0e1241b6b5ea5,rice__blight__grp_00001,train,2
blight_train_00002,finaldataset\rice_dataset\train\blight\blight_train_00002.jpg,rice,blight,RiceDisease_Unknown,05c9cbdb7232a03bc1fefecb8862755fd71dcef115685172a014685fa4af716e,26177,224,224,jpg,True,eb4af09c8ec693d0,rice__blight__grp_00002,train,4
blight_train_00003,finaldataset\rice_dataset\train\blight\blight_train_00003.jpg,rice,blight,RiceDisease_Unknown,c9aaade583762bc7ce9b2e8a9353efd1ed8861566e5cc12ba5f31f7490413930,19936,224,224,jpg,True,e1e6f54a0e130ead,rice__blight__grp_00003,train,4
blight_train_00004,finaldataset\rice_dataset\train\blight\blight_train_00004.jpg,rice,blight,RiceDisease_Unknown,7a6cf221c6483f85bb15993d559952f0ced93d8ee30bdef2edb6652b6644df87,21440,224,224,jpg,True,92c349a5f91ca7a9,rice__blight__grp_00004,train,2
blight_train_00005,finaldataset\rice_dataset\train\blight\blight_train_00005.jpg,rice,blight,RiceDisease_Unknown,04e0a7651b248439af3bae86492a7c24beffbd640cd172dd1a0cbab0d90befb7,15135,224,224,jpg,True,836be41eb5c629b1,rice__blight__grp_00005,val,2
blight_train_00006,finaldataset\rice_dataset\train\blight\blight_train_00006.jpg,rice,blight,RiceDisease_Unknown,d3a463a16e8b693a407deb60742fbaea2003b08e9042052e873a209d5364b03c,27456,224,224,jpg,True,a9acb5e00c39db6a,rice__blight__grp_00006,train,2
blight_train_00007,finaldataset\rice_dataset\train\blight\blight_train_00007.jpg,rice,blight,RiceDisease_Unknown,56b53f88b926811db41b6138cff5ea9c0e61cb1a01c698da4e0cb9e975e676e6,29636,224,224,jpg,True,d5eb2d67920293d8,rice__blight__grp_00007,train,7
blight_train_00008,finaldataset\rice_dataset\train\blight\blight_train_00008.jpg,rice,blight,RiceDisease_Unknown,e2533c3c3bdb7fc6dbb842d2fe82d32c53c8701f58a846e621e9560b5efbb5f5,20302,224,224,jpg,True,b05f58a1876ef3a0,rice__blight__grp_00008,train,4
blight_train_00009,finaldataset\rice_dataset\train\blight\blight_train_00009.jpg,rice,blight,RiceDisease_Unknown,20a97d17db0308cc7b72ae8021e6b26fc5a30fe3ddc957aa6054618dd2945bd0,19030,224,224,jpg,True,9d383dc56cc64c1e,rice__blight__grp_00009,test,2
blight_train_00010,finaldataset\rice_dataset\train\blight\blight_train_00010.jpg,rice,blight,RiceDisease_Unknown,b5a9995dfc72810fd212c2b107d3e6157f479651a93a1e223525c6b0f02f0634,20000,224,224,jpg,True,f5ad2c6269ac9b84,rice__blight__grp_00010,train,2
blight_train_00011,finaldataset\rice_dataset\train\blight\blight_train_00011.jpg,rice,blight,RiceDisease_Unknown,622a657019d4be4b4c0e3f2072c6e9d9e00bd5d9883beddc941622a8534678b4,26227,224,224,jpg,True,bfe5a033d81cce82,rice__blight__grp_00011,train,2
blight_train_00012,finaldataset\rice_dataset\train\blight\blight_train_00012.jpg,rice,blight,RiceDisease_Unknown,81bea569fc195201b50e7998f362fbc32e9c9c4fdc25603be6abaa0811e15de3,15763,224,224,jpg,True,c14373398cf7588d,rice__blight__grp_00012,train,2
blight_train_00013,finaldataset\rice_dataset\train\blight\blight_train_00013.jpg,rice,blight,RiceDisease_Unknown,ca0e85ee9c0c72213253636ef6b846cfd7e23a6475f0f5f9620e5f0a90c52bba,29393,224,224,jpg,True,804379cdc7a8c6f3,rice__blight__grp_00013,train,7
blight_train_00014,finaldataset\rice_dataset\train\blight\blight_train_00014.jpg,rice,blight,RiceDisease_Unknown,20f68b544360d6510c4e981e768a1c5734aad68faa34fee7cb9641621b396677,21395,224,224,jpg,True,923c495af8e3a754,rice__blight__grp_00014,val,2
blight_train_00015,finaldataset\rice_dataset\train\blight\blight_train_00015.jpg,rice,blight,RiceDisease_Unknown,c560f77eb4ddaeb7cb3556087e05fbee54bc99259ec3eea37325501e026c89b3,26677,224,224,jpg,True,9863719fcf87104b,rice__blight__grp_00015,test,2
blight_train_00016,finaldataset\rice_dataset\train\blight\blight_train_00016.jpg,rice,blight,RiceDisease_Unknown,e4b0e09566e8f09f25d04ed241d8e68b035840e294dcca4cc401a5fa7a03fb45,20398,224,224,jpg,True,b0a0585e8791f35f,rice__blight__grp_00016,train,4
blight_train_00017,finaldataset\rice_dataset\train\blight\blight_train_00017.jpg,rice,blight,RiceDisease_Unknown,62e2d37442e581b14740a2cea0ffdf279856356345c6f00fee4836e4f5097607,19957,224,224,jpg,True,de0b1e787d38a511,rice__blight__grp_00017,test,4
blight_train_00018,finaldataset\rice_dataset\train\blight\blight_train_00018.jpg,rice,blight,RiceDisease_Unknown,72a99d6f16b37ee19e2f3bc6ecf56589334d683d64ff89e3f5e0d9f12fbae932,17064,224,224,jpg,True,ce63abd02f83722a,rice__blight__grp_00018,test,4
blight_train_00019,finaldataset\rice_dataset\train\blight\blight_train_00019.jpg,rice,blight,RiceDisease_Unknown,05a0504d93103eade3321761341f563a2f65a37e210dcedf060d0a181b694ac5,20815,224,224,jpg,True,a50b523492da677d,rice__blight__grp_00019,train,2
blight_train_00020,finaldataset\rice_dataset\train\blight\blight_train_00020.jpg,rice,blight,RiceDisease_Unknown,dd348edecf1b723b5715906f9eaa612a8006338e4da55c0a6c070a247783e83e,25724,224,224,jpg,True,dc6b3799c4180e4f,rice__blight__grp_00020,train,4
blight_train_00021,finaldataset\rice_dataset\train\blight\blight_train_00021.jpg,rice,blight,RiceDisease_Unknown,f84349abf81eb3428a63bdb3d2295025910be15d8709ded892ca83a152848c20,19935,224,224,jpg,True,e119f5b50eec0e52,rice__blight__grp_00021,val,4
blight_train_00022,finaldataset\rice_dataset\train\blight\blight_train_00022.jpg,rice,blight,RiceDisease_Unknown,853414c8e0f6a4fd050838996085be46c17c3deef75e674003209f56bb9e2d8e,12513,224,224,jpg,True,abc15bb995a17612,rice__blight__grp_00022,train,4
blight_train_00023,finaldataset\rice_dataset\train\blight\blight_train_00023.jpg,rice,blight,RiceDisease_Unknown,85757145c14fa43264fb32edbe8046908a24fad0c9b5b2db35d928914ab5ed7e,16535,224,224,jpg,True,829d624cfc8f3873,rice__blight__grp_00023,train,2
blight_train_00024,finaldataset\rice_dataset\train\blight\blight_train_00024.jpg,rice,blight,RiceDisease_Unknown,b26694d223642f9c6cb3d8ed8143f989f876b68c7aebb4abb8e59973840eda50,24632,224,224,jpg,True,92cd21b45662f9ea,rice__blight__grp_00024,train,2
blight_train_00025,finaldataset\rice_dataset\train\blight\blight_train_00025.jpg,rice,blight,RiceDisease_Unknown,fccb0876aadfab3172f23e4e5e800a81271671ed1635b6053ca50d819915d430,19113,224,224,jpg,True,c892686f396cd9b4,rice__blight__grp_00025,test,2
blight_train_00026,finaldataset\rice_dataset\train\blight\blight_train_00026.jpg,rice,blight,RiceDisease_Unknown,1ebcad788de9d007c038085289842e3d92c2f97ddaa913eb5f330edca9ab7928,24811,224,224,jpg,True,932dc78dc9c662a6,rice__blight__grp_00026,train,4
blight_train_00027,finaldataset\rice_dataset\train\blight\blight_train_00027.jpg,rice,blight,RiceDisease_Unknown,32667a3f339750a2873ded01350f40c02d1afef299e41101c37d8b180e9b7562,20674,224,224,jpg,True,a50b523492da677d,rice__blight__grp_00019,train,2
blight_train_00028,finaldataset\rice_dataset\train\blight\blight_train_00028.jpg,rice,blight,RiceDisease_Unknown,46ebd000bf58b0a74a1f85778ff6ca5518063ac1b75caa879c9947a1c23b662d,20219,224,224,jpg,True,c09f360c3d9d74a3,rice__blight__grp_00027,train,2
blight_train_00029,finaldataset\rice_dataset\train\blight\blight_train_00029.jpg,rice,blight,RiceDisease_Unknown,caf6d7978733771c81f16be0d8e3070362b3a595e3922ebbb2796ad1c5a84b89,26190,224,224,jpg,True,be1fa1c99b82c685,rice__blight__grp_00028,train,4
blight_train_00030,finaldataset\rice_dataset\train\blight\blight_train_00030.jpg,rice,blight,RiceDisease_Unknown,801c20515ac248e263ceaa1ad4b3608446b517c3e29ec8774665ad7a0c97e6e1,19544,224,224,jpg,True,89b9db054af289e9,rice__blight__grp_00029,train,4
blight_train_00031,finaldataset\rice_dataset\train\blight\blight_train_00031.jpg,rice,blight,RiceDisease_Unknown,8ec112c10bc873c388dc3b829d995ff6746efa1fbb864d8d68a5e40bf2a93f4a,19260,224,224,jpg,True,ccf253c9f14c2633,rice__blight__grp_00030,val,4
blight_train_00032,finaldataset\rice_dataset\train\blight\blight_train_00032.jpg,rice,blight,RiceDisease_Unknown,343f1ca87c4b8a79e0b49aea89142716b07e947f1daace28f2010ddcd7c3332c,26252,224,224,jpg,True,eab0e5628c499bd3,rice__blight__grp_00031,train,2
blight_train_00033,finaldataset\rice_dataset\train\blight\blight_train_00033.jpg,rice,blight,RiceDisease_Unknown,0c29fbd4e7120cdb5d4cfe975d8b1afc398fddf87b75492a33e62a4122677fb2,22024,224,224,jpg,True,c5221e91bab57a66,rice__blight__grp_00032,train,4
blight_train_00034,finaldataset\rice_dataset\train\blight\blight_train_00034.jpg,rice,blight,RiceDisease_Unknown,a4887d32cf8fa69f92f71ed781843f068bddfead0b1a5c254ceb4e78448d1e7a,29474,224,224,jpg,True,cb2e5074614f1e5d,rice__blight__grp_00033,test,3
blight_train_00035,finaldataset\rice_dataset\train\blight\blight_train_00035.jpg,rice,blight,RiceDisease_Unknown,b30ae73b74c341452b9246813c9d014dcbc0fc2518f8c1cf522964a9379a5eb1,21001,224,224,jpg,True,aaa175489ae0bcf9,rice__blight__grp_00034,train,2
blight_train_00036,finaldataset\rice_dataset\train\blight\blight_train_00036.jpg,rice,blight,RiceDisease_Unknown,933839096284719c4a65e71f18e3db2f7ad8fe39dfd434738a23c659c788519d,27940,224,224,jpg,True,b3cc0cb0173e2fb8,rice__blight__grp_00035,train,2
blight_train_00037,finaldataset\rice_dataset\train\blight\blight_train_00037.jpg,rice,blight,RiceDisease_Unknown,af6d3c12c35aa2891d27bb1b713a20e4306aa34e5ce69bd7ed47ede7265b6cc6,22695,224,224,jpg,True,99cd67c6a7151a26,rice__blight__grp_00036,train,4
blight_train_00038,finaldataset\rice_dataset\train\blight\blight_train_00038.jpg,rice,blight,RiceDisease_Unknown,622e0ecc40cdbb979348e3f19599d01982a56f5dcab4346324281ac00b165971,24923,224,224,jpg,True,bd2e43805875a7f8,rice__blight__grp_00037,test,2
blight_train_00039,finaldataset\rice_dataset\train\blight\blight_train_00039.jpg,rice,blight,RiceDisease_Unknown,aee2da2462d17465122e389514a52a5433226ebea9cb82f0e2995451f24854e8,28279,224,224,jpg,True,c09c65c4b97373b4,rice__blight__grp_00038,train,5
blight_train_00040,finaldataset\rice_dataset\train\blight\blight_train_00040.jpg,rice,blight,RiceDisease_Unknown,1a9b3253f5d4ac2a821c9272dcd88099704ba1c0a9250be158ee7147843a8d41,23065,224,224,jpg,True,84d13ed457cdb8b0,rice__blight__grp_00039,train,4
blight_train_00041,finaldataset\rice_dataset\train\blight\blight_train_00041.jpg,rice,blight,RiceDisease_Unknown,c4a5fbe8bba57ede21e393ea02e1472df9ec348c4c96a583e0916dca30568515,24739,224,224,jpg,True,9ae3f154e5e31306,rice__blight__grp_00040,train,4
blight_train_00042,finaldataset\rice_dataset\train\blight\blight_train_00042.jpg,rice,blight,RiceDisease_Unknown,3fa5f1b068d15788a0254c46af0b21020e1ce7ec3c35d7750c1de55d0c82da9c,19756,224,224,jpg,True,c69c314ef9e0ab4a,rice__blight__grp_00041,val,2
blight_train_00043,finaldataset\rice_dataset\train\blight\blight_train_00043.jpg,rice,blight,RiceDisease_Unknown,d84d07a6826b0529a554984e5f83ec7a4c45d2add416f6765cb9d5ece685a7d7,20101,224,224,jpg,True,dae41c866dc724ce,rice__blight__grp_00042,train,4
blight_train_00044,finaldataset\rice_dataset\train\blight\blight_train_00044.jpg,rice,blight,RiceDisease_Unknown,ee062456a4042c9ae05dafe08522fe48a6d9caac087cdeede6b706c1b94ae0d4,17177,224,224,jpg,True,9bc9f67a7a092780,rice__blight__grp_00043,train,4
blight_train_00045,finaldataset\rice_dataset\train\blight\blight_train_00045.jpg,rice,blight,RiceDisease_Unknown,3d8bf7756a1012a79eaa066e0c6c196a54686e9201ef3941f9cd0dd767470723,32016,224,224,jpg,True,96dca426a13b7ca9,rice__blight__grp_00044,train,4
blight_train_00046,finaldataset\rice_dataset\train\blight\blight_train_00046.jpg,rice,blight,RiceDisease_Unknown,90482c2b0cb0811358a93a7d5ff16b124bc177aac5a528c75c368f9a9d50f547,20041,224,224,jpg,True,f5422c9d69439b63,rice__blight__grp_00045,val,2
blight_train_00047,finaldataset\rice_dataset\train\blight\blight_train_00047.jpg,rice,blight,RiceDisease_Unknown,c2da0b3aace280393df210d5719ed91d307db33c842e5d83f742bcf8940edc7f,26136,224,224,jpg,True,be1fa1c99b82c685,rice__blight__grp_00028,train,4
blight_train_00048,finaldataset\rice_dataset\train\blight\blight_train_00048.jpg,rice,blight,RiceDisease_Unknown,3d52c3bc8b4d8956e96a445d86e61c8877ae9708801a78ccdc6c6e46f72874d1,19917,224,224,jpg,True,e119f5b50eec0e52,rice__blight__grp_00021,val,4
blight_train_00049,finaldataset\rice_dataset\train\blight\blight_train_00049.jpg,rice,blight,RiceDisease_Unknown,d18ab6ab416124e8163816321f832fa485529994a0996864da798fa5cb057d59,22987,224,224,jpg,True,925c787ec9964ba8,rice__blight__grp_00046,test,4
blight_train_00050,finaldataset\rice_dataset\train\blight\blight_train_00050.jpg,rice,blight,RiceDisease_Unknown,de638ea24e35ecf31db96534eeaa6a6ebed1dbb7aa1f9fcce38e27db98396b3b,22083,224,224,jpg,True,90884b3bef1f2b8c,rice__blight__grp_00047,test,4
blight_train_00051,finaldataset\rice_dataset\train\blight\blight_train_00051.jpg,rice,blight,RiceDisease_Unknown,728f1559c0009f78018b5636704726b3898c330040e2ec231899b61051ab80b8,24474,224,224,jpg,True,989cf1af601d01fd,rice__blight__grp_00048,test,4
blight_train_00052,finaldataset\rice_dataset\train\blight\blight_train_00052.jpg,rice,blight,RiceDisease_Unknown,b1c4ba3fc494b6e8f02b57cc43b862bb6f4060e4fcce5ab050a8990d01b82494,20435,224,224,jpg,True,f0090ff613cb5b0b,rice__blight__grp_00049,train,4
blight_train_00053,finaldataset\rice_dataset\train\blight\blight_train_00053.jpg,rice,blight,RiceDisease_Unknown,8898798d48f0200e6ff462b9598250cc15e826e28f053d8dec4691747f15448f,12182,224,224,jpg,True,dc9135f1235e4c4e,rice__blight__grp_00050,train,4
blight_train_00054,finaldataset\rice_dataset\train\blight\blight_train_00054.jpg,rice,blight,RiceDisease_Unknown,5be4c63edc4b6ee70496b6824d7e78d2ab65e06d025810c60710b9f7c4c02b7e,24578,224,224,jpg,True,cdcba4fe354854a8,rice__blight__grp_00051,test,4
blight_train_00055,finaldataset\rice_dataset\train\blight\blight_train_00055.jpg,rice,blight,RiceDisease_Unknown,4454c812bf92951484196b13d31c32a2052dd5432619a204f4d887ef8d6afbb8,29672,224,224,jpg,True,d5150d9892fd9327,rice__blight__grp_00052,val,7
blight_train_00056,finaldataset\rice_dataset\train\blight\blight_train_00056.jpg,rice,blight,RiceDisease_Unknown,e94341bbf75c865ce777c280f5698a8aea5079420c3a1540688e6ac39a1fb2e0,20322,224,224,jpg,True,95ca635978c825f5,rice__blight__grp_00053,train,2
blight_train_00057,finaldataset\rice_dataset\train\blight\blight_train_00057.jpg,rice,blight,RiceDisease_Unknown,0934a6e6fd1c9edd3a0a7835c5a01f19b40a3648810e77e619f3e66d7d29f02e,11846,224,224,jpg,True,dc9135f1235e4c4e,rice__blight__grp_00050,train,4
blight_train_00058,finaldataset\rice_dataset\train\blight\blight_train_00058.jpg,rice,blight,RiceDisease_Unknown,9a17b56944bb54f464eb9044fb145d15df8d6a12edaa51e98f20d48095b361cc,15007,224,224,jpg,True,ddeb26d2586c2d05,rice__blight__grp_00054,val,2
blight_train_00059,finaldataset\rice_dataset\train\blight\blight_train_00059.jpg,rice,blight,RiceDisease_Unknown,90e7d92b347886af22bfec8acd41c2f0bd5bae709292d36965c3856f4e2b45bd,22782,224,224,jpg,True,911ba185ccc9f9c7,rice__blight__grp_00055,test,2
blight_train_00060,finaldataset\rice_dataset\train\blight\blight_train_00060.jpg,rice,blight,RiceDisease_Unknown,a8382c6bede27266a6b600e16eaa8db534fe86b9e493e6fa359df48cf14780ed,26950,224,224,jpg,True,84c17058fb39fc0f,rice__blight__grp_00056,train,2
blight_train_00061,finaldataset\rice_dataset\train\blight\blight_train_00061.jpg,rice,blight,RiceDisease_Unknown,1c21f1d6e68d04fed8dd63955f1e7934cfa71ba845fd578016030ddfb9d2eef9,19695,224,224,jpg,True,89b9db054af289e9,rice__blight__grp_00029,train,4
blight_train_00062,finaldataset\rice_dataset\train\blight\blight_train_00062.jpg,rice,blight,RiceDisease_Unknown,6ab7290237d479832f9985e9ac1db53b9c060383206586844b1ed75bda640927,13854,224,224,jpg,True,c14b4566373a33b3,rice__blight__grp_00057,val,4
blight_train_00063,finaldataset\rice_dataset\train\blight\blight_train_00063.jpg,rice,blight,RiceDisease_Unknown,a35bd3d23b8875c5e61d0821853a919c4b913abf97dd53e79908d97406a9b0c7,28692,224,224,jpg,True,da12a7e491bcf8a2,rice__blight__grp_00058,train,2
blight_train_00064,finaldataset\rice_dataset\train\blight\blight_train_00064.jpg,rice,blight,RiceDisease_Unknown,4300a2ba7182cf5905f819fa241b1f13d9f11314fcd57eb59dc084e49d7a98e0,26696,224,224,jpg,True,9c6960b2991c5d7d,rice__blight__grp_00059,test,4
blight_train_00065,finaldataset\rice_dataset\train\blight\blight_train_00065.jpg,rice,blight,RiceDisease_Unknown,1720911ebaac6e36e5b8212dfe0a204c4d8427e616e40852f2fb8f149cd6dce2,12345,224,224,jpg,True,8937c36ee150f6a8,rice__blight__grp_00060,train,2
blight_train_00066,finaldataset\rice_dataset\train\blight\blight_train_00066.jpg,rice,blight,RiceDisease_Unknown,c5bbdbe58fce9471a8a185348745bc4e8d2bb760e026b6e34dcb7a985b7673dc,20136,224,224,jpg,True,b4a5b4714e3e0bf0,rice__blight__grp_00061,train,2
blight_train_00067,finaldataset\rice_dataset\train\blight\blight_train_00067.jpg,rice,blight,RiceDisease_Unknown,4504ed7ad2aea95463fdf738ee9f545e7441c4485eb16ecdc272af6400de3d1c,20353,224,224,jpg,True,f0090ff613cb5b0b,rice__blight__grp_00049,train,4
blight_train_00068,finaldataset\rice_dataset\train\blight\blight_train_00068.jpg,rice,blight,RiceDisease_Unknown,519f720186b1f7e1092df7b9479f71e6864ff7fdc1892f5649828eba41cca5f9,20167,224,224,jpg,True,e5f70d0bd2c6a60a,rice__blight__grp_00062,val,4
blight_train_00069,finaldataset\rice_dataset\train\blight\blight_train_00069.jpg,rice,blight,RiceDisease_Unknown,6638e0a09b8e6140abfb1af3d0dd49403bb1a649c091845a18785d750771982b,19957,224,224,jpg,True,b44ca0e05fb95b0f,rice__blight__grp_00063,train,4
blight_train_00070,finaldataset\rice_dataset\train\blight\blight_train_00070.jpg,rice,blight,RiceDisease_Unknown,dda6543b8e46294fedb8fb42bb18d50ff2bc97aacf16cbcf893d1bde0d144c2d,12230,224,224,jpg,True,dc62963bb00aa3fc,rice__blight__grp_00064,test,2
blight_train_00071,finaldataset\rice_dataset\train\blight\blight_train_00071.jpg,rice,blight,RiceDisease_Unknown,f1427afb1e3b6909f8f05995474b6ebac0a3bed3ecd4b3f5d885bb527b7408c0,14907,224,224,jpg,True,d0dc6698cea770c3,rice__blight__grp_00065,train,2
blight_train_00072,finaldataset\rice_dataset\train\blight\blight_train_00072.jpg,rice,blight,RiceDisease_Unknown,26c559382c636b453656c8511e967fa07227768895ee24627483e8f000aeafcd,13376,224,224,jpg,True,f39b49941a2d34f2,rice__blight__grp_00066,train,2
blight_train_00073,finaldataset\rice_dataset\train\blight\blight_train_00073.jpg,rice,blight,RiceDisease_Unknown,ee237fc003eb37c6d0cba21558d12cfd72a72a599958b271126e7ece5ed68278,18746,224,224,jpg,True,b69a22e2c85d5d71,rice__blight__grp_00067,train,2
blight_train_00074,finaldataset\rice_dataset\train\blight\blight_train_00074.jpg,rice,blight,RiceDisease_Unknown,8969fadf3f2a3d98f986ab71ba20239039950291d31172e4a62e09aa5db5eec1,22696,224,224,jpg,True,a0e0f679fccc3684,rice__blight__grp_00068,train,2
blight_train_00075,finaldataset\rice_dataset\train\blight\blight_train_00075.jpg,rice,blight,RiceDisease_Unknown,07fcdd8f77efdfafa493f783e30be2919653ca19d1de6ea8035817bfcdf767f5,27130,224,224,jpg,True,ca852ec11f7ca9b2,rice__blight__grp_00069,train,2
blight_train_00076,finaldataset\rice_dataset\train\blight\blight_train_00076.jpg,rice,blight,RiceDisease_Unknown,7eeb6d9cdde49c3fbd71ccbb37d88de8f6440644f5dd4aebca7da06934d03a23,18127,224,224,jpg,True,f797a1074f435614,rice__blight__grp_00070,train,2
blight_train_00077,finaldataset\rice_dataset\train\blight\blight_train_00077.jpg,rice,blight,RiceDisease_Unknown,b9a3cab721c68e6a15226c194e1d87177cae78c1d93e4cf0e9046670cfbcff86,19049,224,224,jpg,True,c1492db4beea50e5,rice__blight__grp_00071,train,4
blight_train_00078,finaldataset\rice_dataset\train\blight\blight_train_00078.jpg,rice,blight,RiceDisease_Unknown,64a55a978a266d17c5a4650eb2524cc888328a801dca982567f6ccff3bad59ca,22782,224,224,jpg,True,d75c237b26bc284c,rice__blight__grp_00072,train,2
blight_train_00079,finaldataset\rice_dataset\train\blight\blight_train_00079.jpg,rice,blight,RiceDisease_Unknown,933b10fb782652e076e373c97b121d18b6893631c274f8e3f0977619fd72353e,23047,224,224,jpg,True,927612ec3fca7622,rice__blight__grp_00073,val,2
blight_train_00080,finaldataset\rice_dataset\train\blight\blight_train_00080.jpg,rice,blight,RiceDisease_Unknown,9dd88c384681d068cf47b83ed07f6096a6682f6ed2d8497c2cd1d8fa640ed391,24677,224,224,jpg,True,cd36a40535b75457,rice__blight__grp_00074,val,4
blight_train_00081,finaldataset\rice_dataset\train\blight\blight_train_00081.jpg,rice,blight,RiceDisease_Unknown,d0ea5f64a6880dc1d1317360ddf18bc3fa86120376ffe15c3154276536bdee81,18737,224,224,jpg,True,8db4e4651b2ca5ad,rice__blight__grp_00075,test,2
blight_train_00082,finaldataset\rice_dataset\train\blight\blight_train_00082.jpg,rice,blight,RiceDisease_Unknown,87926145d9ddeede206e489a5aba2b596bb6ae3cf899398ff881fdfc0d63045c,17174,224,224,jpg,True,d999ee380873d4e4,rice__blight__grp_00076,test,2
blight_train_00083,finaldataset\rice_dataset\train\blight\blight_train_00083.jpg,rice,blight,RiceDisease_Unknown,262ddd44249f01ebc31ab1b3a7df9a851633023f6900b395d1214c0dba717fd0,20035,224,224,jpg,True,e119f5b50eec0e52,rice__blight__grp_00021,val,4
blight_train_00084,finaldataset\rice_dataset\train\blight\blight_train_00084.jpg,rice,blight,RiceDisease_Unknown,38c6c9df0f12b1910b31399c10ecba453b92a9d8ef7e08604953267b31695d11,18269,224,224,jpg,True,9491f7ae520a64b7,rice__blight__grp_00077,test,2
blight_train_00085,finaldataset\rice_dataset\train\blight\blight_train_00085.jpg,rice,blight,RiceDisease_Unknown,1012bcb0ff9d149818f576943e3cc06601c1a183e2ff14284357d9fcd59f642a,21972,224,224,jpg,True,90574bc4efe02f13,rice__blight__grp_00078,test,4
blight_train_00086,finaldataset\rice_dataset\train\blight\blight_train_00086.jpg,rice,blight,RiceDisease_Unknown,a6ab664cc23bbf549fa3b9e67f024f968713788885c785d831ca4a3492de74ef,13774,224,224,jpg,True,c1b4459933cd335e,rice__blight__grp_00079,train,4
blight_train_00087,finaldataset\rice_dataset\train\blight\blight_train_00087.jpg,rice,blight,RiceDisease_Unknown,e958037765e6a4a1a044979bbf0297e5a6774747e053b5c5685bf007f98806aa,17843,224,224,jpg,True,e4b09f8186eb41bd,rice__blight__grp_00080,train,2
blight_train_00088,finaldataset\rice_dataset\train\blight\blight_train_00088.jpg,rice,blight,RiceDisease_Unknown,a594bb3eedafa0ef5e9beae2244ca5e3ee2f6c0dcb770e43095ab6e58dcc6db9,15030,224,224,jpg,True,dbc82be8c2ac0dba,rice__blight__grp_00081,train,2
blight_train_00089,finaldataset\rice_dataset\train\blight\blight_train_00089.jpg,rice,blight,RiceDisease_Unknown,eb25e66aeb2d2847fe47489de6ac4bbf354fdd19da08d1a7ac36b9657ba2d815,20041,224,224,jpg,True,893be3d6ae112716,rice__blight__grp_00082,train,2
blight_train_00090,finaldataset\rice_dataset\train\blight\blight_train_00090.jpg,rice,blight,RiceDisease_Unknown,89a0c477d2d46cbc3b03f66ff57c7baa77acf5d7192f6e9bc6dfd05a3f6380b8,20359,224,224,jpg,True,90d77e3b092b3519,rice__blight__grp_00083,val,2
blight_train_00091,finaldataset\rice_dataset\train\blight\blight_train_00091.jpg,rice,blight,RiceDisease_Unknown,64505f297cc64d6091f00812cb82c577f9818ec68b145ea814b0d6821dc5aa48,19339,224,224,jpg,True,ca1d2f4c5cf0614f,rice__blight__grp_00084,train,4
blight_train_00092,finaldataset\rice_dataset\train\blight\blight_train_00092.jpg,rice,blight,RiceDisease_Unknown,e4d6533e6972cba7b2f869c3f5ab5a9ffbf905155b3ce324f8e2b0ce0888c320,22433,224,224,jpg,True,b8d62f90498177ba,rice__blight__grp_00085,train,4
blight_train_00093,finaldataset\rice_dataset\train\blight\blight_train_00093.jpg,rice,blight,RiceDisease_Unknown,d00a45af803ca3ca4f74834ea84419c65864b92020e0f13ad508155fcd2897ec,12322,224,224,jpg,True,dc9db6c4b2f4a301,rice__blight__grp_00086,train,2
blight_train_00094,finaldataset\rice_dataset\train\blight\blight_train_00094.jpg,rice,blight,RiceDisease_Unknown,2171c04b6417bbf9adc9998708fe2d4d174b6b93276f34435ac9e76d9fd6d53c,17534,224,224,jpg,True,cedd3f1e1f41a0c0,rice__blight__grp_00087,train,2
blight_train_00095,finaldataset\rice_dataset\train\blight\blight_train_00095.jpg,rice,blight,RiceDisease_Unknown,83e96e0c2291211fbabfb8fc0025e8302e128c3df046fc5adebe0ac89a8f44b9,21130,224,224,jpg,True,c075b6f81c9c1ab3,rice__blight__grp_00088,train,5
blight_train_00096,finaldataset\rice_dataset\train\blight\blight_train_00096.jpg,rice,blight,RiceDisease_Unknown,5548011a4eac0a1a58e5b452e3d17605571b7a8fe0f1f54f55b9953a6207535e,17500,224,224,jpg,True,c3c52278f8f8b86c,rice__blight__grp_00089,train,3
