image_id,original_path,crop,class_label,source,sha256,file_size_bytes,width,height,format,integrity_ok,phash,group_id,partition
brown_spot_test_00083,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00083.jpg,rice,brown_spot,RiceDisease_Unknown,9bdf3def20b49d429f8725037210ad23a778586dfb3c0626f5021c9c1c901ecc,15716,,,jpg,,,,
brown_spot_test_00084,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00084.jpg,rice,brown_spot,RiceDisease_Unknown,232ba283d01635b98a5b8e021fc087b02b174499a904f66f5fe8bf2b9ab90d9c,13370,,,jpg,,,,
brown_spot_test_00085,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00085.jpg,rice,brown_spot,RiceDisease_Unknown,33a6f314e70d7953239483e1cac59efb9b766ce4b320935da12ab32b923721c8,12425,,,jpg,,,,
brown_spot_test_00086,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00086.jpg,rice,brown_spot,RiceDisease_Unknown,990825ead5752cb510096ee4f2a47ef14aed6aa8a7a4cfe7d2a30366f408c800,21047,,,jpg,,,,
brown_spot_test_00087,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00087.jpg,rice,brown_spot,RiceDisease_Unknown,eac3cc9626de169618c2ed1736c85084881ba375e4194e7a299affb5d3311d2a,13242,,,jpg,,,,
brown_spot_test_00088,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00088.jpg,rice,brown_spot,RiceDisease_Unknown,540b6cd44d690c1b4cb0369ff0ba77e3ac913418536219a26c05e6db79c1ba0d,14922,,,jpg,,,,
brown_spot_test_00089,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00089.jpg,rice,brown_spot,RiceDisease_Unknown,639c8083607c54b2e78667ba4608832b0a27a1cdfb434cef8ac66f3a2f8eb03b,12221,,,jpg,,,,
brown_spot_test_00090,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00090.jpg,rice,brown_spot,RiceDisease_Unknown,0a73a75446d2473c7c8463d45d846ef5f609419d4094c641ea829543b87998e3,17522,,,jpg,,,,
brown_spot_test_00091,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00091.jpg,rice,brown_spot,RiceDisease_Unknown,c9880b0474f3c919537ef0184fe5278832dfcd272340889277cb98591ca56002,14958,,,jpg,,,,
brown_spot_test_00092,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00092.jpg,rice,brown_spot,RiceDisease_Unknown,ce42f2fedbc220fa520559fb8b8a62dfb8ee5bd491a0f7769b12fe81decccea6,15730,,,jpg,,,,
brown_spot_test_00093,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00093.jpg,rice,brown_spot,RiceDisease_Unknown,926279b959b0044a3c6cb973756d572ec6ee7e1f82aacfa19017ca23ebdae7a1,12024,,,jpg,,,,
brown_spot_test_00094,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00094.jpg,rice,brown_spot,RiceDisease_Unknown,d568e4f4a5e8235411fb5dcfb60f9d6eabd8c81cf56162a2f3a7b219404dfc71,16690,,,jpg,,,,
brown_spot_test_00095,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00095.jpg,rice,brown_spot,RiceDisease_Unknown,e21390881fb355084730386dc52c8e70540535a37c007a16940b4ae81b8c4d30,21105,,,jpg,,,,
brown_spot_test_00096,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00096.jpg,rice,brown_spot,RiceDisease_Unknown,02bde06d18a7db79a5cf7852f5bfa1c29c987d1da55d647423fc9c73f485eed1,16641,,,jpg,,,,
brown_spot_test_00097,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00097.jpg,rice,brown_spot,RiceDisease_Unknown,e30e83c5bcc7e76282eeee39873b0dda43fcad04cae403c462df992180528862,18110,,,jpg,,,,
brown_spot_test_00098,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00098.jpg,rice,brown_spot,RiceDisease_Unknown,db7f1f3f709cd3892cd4eaeb5c3ea627f62190152dab98b4bb21fc94ae88b736,13920,,,jpg,,,,
brown_spot_test_00099,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00099.jpg,rice,brown_spot,RiceDisease_Unknown,3a235324eabb8eb1db8cc55a970e6f237104607db0e047dcd2d089cccf89da40,18078,,,jpg,,,,
brown_spot_test_00100,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00100.jpg,rice,brown_spot,RiceDisease_Unknown,d9d102f180ba7df49ca31c19e542941a336fee5e0adfd6af083ee307771ce26a,16747,,,jpg,,,,
brown_spot_test_00101,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00101.jpg,rice,brown_spot,RiceDisease_Unknown,e85363c183e681f23822ba9fc74d8de4534fcecb46df6ac90d840cd3a10842b3,11764,,,jpg,,,,
brown_spot_test_00102,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00102.jpg,rice,brown_spot,RiceDisease_Unknown,47e10bd7622669dcdb81de792ef00e78f80e37013106b77349f441e8f4e82da4,16946,,,jpg,,,,
brown_spot_test_00103,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00103.jpg,rice,brown_spot,RiceDisease_Unknown,61d631aa787c3379569706f5d9d165183b6ea8653feabc31b27cac6ab1ac7aff,14547,,,jpg,,,,
brown_spot_test_00104,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00104.jpg,rice,brown_spot,RiceDisease_Unknown,493edb0acddcba7b679305516a7bf9cfc468ba641f7709b7dfb73ba9d9ed394c,13938,,,jpg,,,,
brown_spot_test_00105,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00105.jpg,rice,brown_spot,RiceDisease_Unknown,335bd1cc482cdafe6f95de5db2b0fc178cff676770f3964d27b4687eff9d6a44,15127,,,jpg,,,,
brown_spot_test_00106,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00106.jpg,rice,brown_spot,RiceDisease_Unknown,581412b4da591a3a28e8f54ea25a1f6389ef8990e3ec2f4acb3d3fa35fddd65b,17043,,,jpg,,,,
brown_spot_test_00107,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00107.jpg,rice,brown_spot,RiceDisease_Unknown,edb3b2d909bf3127a6dc216ec6711f356fb6e9a1a73dfed282a662171fe5a1c3,13679,,,jpg,,,,
brown_spot_test_00108,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00108.jpg,rice,brown_spot,RiceDisease_Unknown,51abac5e4b17e520e4859b4a6b9752b2ec8fd59de67226a4f6270f191e474177,19212,,,jpg,,,,
brown_spot_test_00109,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00109.jpg,rice,brown_spot,RiceDisease_Unknown,a4046b7d5addbf20a5effaee6b42602d724725eb3e84f63b8faa458786998a97,16208,,,jpg,,,,
brown_spot_test_00110,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00110.jpg,rice,brown_spot,RiceDisease_Unknown,18bf7035c005b00c4a94b9a81e0c94f732e77e3d014e57a9a82052a6b0d27bca,12969,,,jpg,,,,
brown_spot_test_00111,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00111.jpg,rice,brown_spot,RiceDisease_Unknown,73b66f271f1c1c651a544244c548764f8d6dc1cb036aa85fce780d294dbd29e9,16018,,,jpg,,,,
brown_spot_test_00112,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00112.jpg,rice,brown_spot,RiceDisease_Unknown,09e874fa04a7d829551b498cd5db4c12c51ed132a4a404d015b3e21e8ef5a20a,14124,,,jpg,,,,
brown_spot_test_00113,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00113.jpg,rice,brown_spot,RiceDisease_Unknown,ce8db7acabf3e7cdf1e9c6979cc3093c632dd0f6ae2ed6c5b9beff514e9dd9ed,16956,,,jpg,,,,
brown_spot_test_00114,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00114.jpg,rice,brown_spot,RiceDisease_Unknown,b67785ac19ac852c5948ea3a74d304dc31853337a1459dc2543ac856a1d71867,15941,,,jpg,,,,
brown_spot_test_00115,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00115.jpg,rice,brown_spot,RiceDisease_Unknown,9063a7973485a60f2fe7e582aaa184cade08f52098c7e82bf44dae5cc69d37d5,12987,,,jpg,,,,
brown_spot_test_00116,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00116.jpg,rice,brown_spot,RiceDisease_Unknown,429c6a134e82ad3fc8854bbcfbca80acb416cede4b8f2393f25392b9cea112ac,10937,,,jpg,,,,
brown_spot_test_00117,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00117.jpg,rice,brown_spot,RiceDisease_Unknown,5e5f15a9df1468164c2a07dfdaf087d4ee6dcd08b8e39f5766476ce0e044b458,13742,,,jpg,,,,
brown_spot_test_00118,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00118.jpg,rice,brown_spot,RiceDisease_Unknown,9c4fa853425c06f355b39ebf719fc930caf9f56eca252b992607d536e58efb79,16655,,,jpg,,,,
brown_spot_test_00119,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00119.jpg,rice,brown_spot,RiceDisease_Unknown,77c41d14a0325992dcc3801cc279f9ce249dcbca6b8289e680fc07f2bc95e85c,23746,,,jpg,,,,
brown_spot_test_00120,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00120.jpg,rice,brown_spot,RiceDisease_Unknown,10b5dae4acdfa9f59a3aa75107fe6f17c23dfdc053adaf5d6d8b86f9b7ed0567,16942,,,jpg,,,,
brown_spot_test_00121,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00121.jpg,rice,brown_spot,RiceDisease_Unknown,b86287937c298c4aa8e21f54be08752fe1a404f440a4803cc1334805f4d6719e,22855,,,jpg,,,,
brown_spot_test_00122,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00122.jpg,rice,brown_spot,RiceDisease_Unknown,2bdefe1128cefe985eaad73f0348c46e1890529a7cef038d5c298bf517a005a4,18225,,,jpg,,,,
brown_spot_test_00123,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00123.jpg,rice,brown_spot,RiceDisease_Unknown,8ca3f88b0e832b713e9d490fb73e62b485cdc60cea52e1e14547e51d0c7734aa,12674,,,jpg,,,,
brown_spot_test_00124,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00124.jpg,rice,brown_spot,RiceDisease_Unknown,c6ea2e34b543e6f3cd9e2c45d38b97c52c167899226fe608c04035037f77e7e8,13386,,,jpg,,,,
brown_spot_test_00125,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00125.jpg,rice,brown_spot,RiceDisease_Unknown,b713a22c2f5ab2e5b64f4bce7b6bd0e5e83046a0a838a51c63d99ff89c3e7743,12230,,,jpg,,,,
brown_spot_test_00126,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00126.jpg,rice,brown_spot,RiceDisease_Unknown,bcf53ff50d3b8dc7864c0c69b0eda4cc6bd80863c1420606a4699089b1ba3f1f,22390,,,jpg,,,,
brown_spot_test_00127,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00127.jpg,rice,brown_spot,RiceDisease_Unknown,f602ab941a593be1278be0e8195a4c77419713538e7e6e1f52f1e483fc1d250d,15209,,,jpg,,,,
brown_spot_test_00128,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00128.jpg,rice,brown_spot,RiceDisease_Unknown,6f349d0b5bf2f7b6f49dccbfbd2d769559ecb092e7f680ee0e8bc81098439196,15919,,,jpg,,,,
brown_spot_test_00129,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00129.jpg,rice,brown_spot,RiceDisease_Unknown,ece10ca03a70adaa9d67c003ecb51ec0db1080bd80e978bd6a5272a0edf34cae,12747,,,jpg,,,,
brown_spot_test_00130,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00130.jpg,rice,brown_spot,RiceDisease_Unknown,de09b50892db08d426f3e79919dd87229e5092f621e09844281a5de5870c7b3c,16651,,,jpg,,,,
brown_spot_test_00131,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00131.jpg,rice,brown_spot,RiceDisease_Unknown,e9115097c9e843fa0de8a8871f804eb9667d0df09b4fd80499936ac294488a9b,15025,,,jpg,,,,
brown_spot_test_00132,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00132.jpg,rice,brown_spot,RiceDisease_Unknown,a9996b3ac064bb41053eaa0ccb6fa474ee71eac9acba364370c4a924433d4c6c,13753,,,jpg,,,,
brown_spot_test_00133,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00133.jpg,rice,brown_spot,RiceDisease_Unknown,1befd2eb27d62220f20c56acdc8262afacacd54b5442918d98a768fb12d8e63b,11856,,,jpg,,,,
brown_spot_test_00134,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00134.jpg,rice,brown_spot,RiceDisease_Unknown,fbd1345598d0abcb0ffe239e60e397a8ca189afe6067d4935b396e25e8fbf6fc,16432,,,jpg,,,,
brown_spot_test_00135,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00135.jpg,rice,brown_spot,RiceDisease_Unknown,c17b4a22f98f8ac5404eb8901cf473a007898a59c969863d14d968460c964e7e,18100,,,jpg,,,,
brown_spot_test_00136,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00136.jpg,rice,brown_spot,RiceDisease_Unknown,30dbedc195d84b40b58e9a38cef0547bea4707409a1fe7ad7f866c3e699c644c,20322,,,jpg,,,,
brown_spot_test_00137,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00137.jpg,rice,brown_spot,RiceDisease_Unknown,36d3582e6c79697df0a565c0ed0496d161b9ccec05b5cf74e3504c09d75363d6,15208,,,jpg,,,,
brown_spot_test_00138,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00138.jpg,rice,brown_spot,RiceDisease_Unknown,28a7e985e057555db401c36a6bfaa1a2d2dd733a1b6b0e497dcca76ce8368590,15185,,,jpg,,,,
brown_spot_test_00139,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00139.jpg,rice,brown_spot,RiceDisease_Unknown,24a37e83f555bfede0ba7958ece23aa509422793ca845386767583484f88a766,14968,,,jpg,,,,
brown_spot_test_00140,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00140.jpg,rice,brown_spot,RiceDisease_Unknown,f18a4a42c6ee71ed9794c8e527798f6153473363087a70de635934a2c911fe32,15475,,,jpg,,,,
brown_spot_test_00141,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00141.jpg,rice,brown_spot,RiceDisease_Unknown,dfa7d07b3736ce5a9e51ea6b3e94c63788a2ac609444fe7ab692848c1c2fdcab,12272,,,jpg,,,,
brown_spot_test_00142,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00142.jpg,rice,brown_spot,RiceDisease_Unknown,8ccbc01504591de9f784990b7656d17960054404f829c127bb6882ea555a53ee,22981,,,jpg,,,,
brown_spot_test_00143,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00143.jpg,rice,brown_spot,RiceDisease_Unknown,4e61b94c6f140a82f1ac2cb356fe4e1db1acc0a633188427306c29e5608f2ffd,11326,,,jpg,,,,
brown_spot_test_00144,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00144.jpg,rice,brown_spot,RiceDisease_Unknown,4ae6e4a317aa8d2d221f2c0c09058ab5104263e66784ab9502deea2e0903c68f,12281,,,jpg,,,,
brown_spot_test_00145,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00145.jpg,rice,brown_spot,RiceDisease_Unknown,3b6001ca250ddabe2fa5bff1ed42096074c0565100e02e1a6ede996c5710750f,16156,,,jpg,,,,
brown_spot_test_00146,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00146.jpg,rice,brown_spot,RiceDisease_Unknown,86b08253066f16adfa8ee27eb2a4d65a25f256ac621bd864538841cd2b6fb0ed,23052,,,jpg,,,,
brown_spot_test_00147,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00147.jpg,rice,brown_spot,RiceDisease_Unknown,6dac0cdcad59402a04f60311a9c3dd6e976b359ee110bec9d8bbfef3fc9aec63,15768,,,jpg,,,,
brown_spot_test_00148,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00148.jpg,rice,brown_spot,RiceDisease_Unknown,bbfed51cb3ed9a791bdfb5425ca8b7fd185f2da4ca6be911f9db30708d9b5e02,14116,,,jpg,,,,
brown_spot_test_00149,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00149.jpg,rice,brown_spot,RiceDisease_Unknown,446de64376ca5fe9131fb96ae9b604d51bcbd17037a6358737316d810a1f2aae,15786,,,jpg,,,,
brown_spot_test_00150,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00150.jpg,rice,brown_spot,RiceDisease_Unknown,2dbad5c87b58c7debaf08affc97062f1737031d8228a79ddb2efcc38e47f0f54,16262,,,jpg,,,,
brown_spot_test_00151,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00151.jpg,rice,brown_spot,RiceDisease_Unknown,5339b361edf1068166c654839ecffd663939132cf3a7ea4cf6992e21abf3a5ef,15011,,,jpg,,,,
brown_spot_test_00152,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00152.jpg,rice,brown_spot,RiceDisease_Unknown,57b44f1397b6107224eea0e8fc31abd19397791f1a859a6c8391c4703fc2b2bd,15115,,,jpg,,,,
brown_spot_test_00153,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00153.jpg,rice,brown_spot,RiceDisease_Unknown,52179a4197a0be2d93df96ab1bdf6d167934093e0db19eeeda0e8692cade096b,17490,,,jpg,,,,
brown_spot_test_00154,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00154.jpg,rice,brown_spot,RiceDisease_Unknown,d24c2c0e6b2f64b42ee88653e0c8dfde0c8aad28372b9acf4b25a9920e2d8780,10622,,,jpg,,,,
brown_spot_test_00155,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00155.jpg,rice,brown_spot,RiceDisease_Unknown,11b5cf6bf0a66f7594257d6d02e618ce6c04e75852b8b36313d42a2ed5e9eb97,11963,,,jpg,,,,
brown_spot_test_00156,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00156.jpg,rice,brown_spot,RiceDisease_Unknown,c3462ee36a0d511f622a068721e7e4fe6cfc39345872730f2d1dce79bcf03878,20286,,,jpg,,,,
brown_spot_test_00157,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00157.jpg,rice,brown_spot,RiceDisease_Unknown,c86106abe37fd4b412d80bfbae6b17788b91955d63ef5eb1f1a9a6ac87ad9e9e,16168,,,jpg,,,,
brown_spot_test_00158,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00158.jpg,rice,brown_spot,RiceDisease_Unknown,1e035ff167299c5377f0a316ef7076263c2d0d296d6f2ce574e46046351274a6,14798,,,jpg,,,,
brown_spot_test_00159,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00159.jpg,rice,brown_spot,RiceDisease_Unknown,69853c172b97f55d522a0de833b30e9349a7805f13740bd375d900dc99fdd20c,24500,,,jpg,,,,
brown_spot_test_00160,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00160.jpg,rice,brown_spot,RiceDisease_Unknown,1654468887c547a97fb39dc491218a293c59fd0fae866205b0e91d4a224ca64a,12744,,,jpg,,,,
brown_spot_test_00161,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00161.jpg,rice,brown_spot,RiceDisease_Unknown,c9b0d71338abe430fe3298128a37fc99fc7652b772cc3c296b7734c9bf642041,14992,,,jpg,,,,
brown_spot_test_00162,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00162.jpg,rice,brown_spot,RiceDisease_Unknown,4565ce25a426b14031a40422523c5faca564b1d0215ed132449448022338a988,15723,,,jpg,,,,
brown_spot_test_00163,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00163.jpg,rice,brown_spot,RiceDisease_Unknown,5222581d0c45a5db1a1e7c6bd6dae3b1f772b3224e2fb510a55e8e2be17cc7fc,16212,,,jpg,,,,
brown_spot_test_00164,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00164.jpg,rice,brown_spot,RiceDisease_Unknown,f2b456d555b45ae98f803eb3ca150cd5314375190ba4521e2048220dbfc71b44,21115,,,jpg,,,,
brown_spot_test_00165,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00165.jpg,rice,brown_spot,RiceDisease_Unknown,ef24a62aba7d14422037a7648e2ec69979019a723228d121a1cddf3cd3e04c49,14088,,,jpg,,,,
brown_spot_test_00166,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00166.jpg,rice,brown_spot,RiceDisease_Unknown,499a3b40599d74a5708430c4f82be852d3c4b620a42963c3ae94b87b970fa576,12449,,,jpg,,,,
brown_spot_test_00167,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00167.jpg,rice,brown_spot,RiceDisease_Unknown,b26fca7d3c1e757b90d85ed863952a267c9330f01c486ed737cb8f7506f82d65,12772,,,jpg,,,,
brown_spot_test_00168,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00168.jpg,rice,brown_spot,RiceDisease_Unknown,546f649251d1b28e6f99076e5c76a7bed1b3287073ec51f70f77b5d309f980ef,19353,,,jpg,,,,
brown_spot_test_00169,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00169.jpg,rice,brown_spot,RiceDisease_Unknown,c923d97668f924677194bd9f9233f1525c212e13651d3581fcf31685f1d2c815,15699,,,jpg,,,,
brown_spot_test_00170,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00170.jpg,rice,brown_spot,RiceDisease_Unknown,c2b8d090054cb151e9ae6591757c841958ed5624d71c42acc0016405de8acf9d,26370,,,jpg,,,,
brown_spot_test_00171,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00171.jpg,rice,brown_spot,RiceDisease_Unknown,2eeb500de5f06da948f14d01cc77eafd3f793cfc9beadc6922a8038faccafc5d,11510,,,jpg,,,,
brown_spot_test_00172,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00172.jpg,rice,brown_spot,RiceDisease_Unknown,e05236fb88020d5c3b8675aa3c2b3e827ecc45331af77af7541d5cd1bfefbd2d,16136,,,jpg,,,,
brown_spot_test_00173,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00173.jpg,rice,brown_spot,RiceDisease_Unknown,20d053aae9ca06b177ce1c2a595929ad6e518753f6668d0fdd515c23633b5a4e,16311,,,jpg,,,,
brown_spot_test_00174,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00174.jpg,rice,brown_spot,RiceDisease_Unknown,b66c095696be5e40d9b9d74b18f34c6afe950e9f0d152624f913a705f148d0fa,13633,,,jpg,,,,
brown_spot_test_00175,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00175.jpg,rice,brown_spot,RiceDisease_Unknown,d50013df09b92adf45705cd64cffbeef48d703bb2adc03f2940ef0fb51c7e633,14917,,,jpg,,,,
brown_spot_test_00176,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00176.jpg,rice,brown_spot,RiceDisease_Unknown,63f887cf83458ccb151a4cfde2661c153ad71d78434eaada4c919fd6d0c76399,13625,,,jpg,,,,
brown_spot_test_00177,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00177.jpg,rice,brown_spot,RiceDisease_Unknown,440655760ee292e8a3c8edf22b435b07c26445082d5b4507ce9881f4779d1d84,15775,,,jpg,,,,
brown_spot_test_00178,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00178.jpg,rice,brown_spot,RiceDisease_Unknown,d3fee9789eb23bd1c00092868cebb3ff28033487027747d3e6d7db1fbe76452e,17341,,,jpg,,,,
brown_spot_test_00179,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00179.jpg,rice,brown_spot,RiceDisease_Unknown,f86960f90c1ba93a7cb0b766d61e5dfa482795f10a52b568073cfc4398f8059f,11293,,,jpg,,,,
brown_spot_test_00180,finaldataset\rice_dataset\test\brown_spot\brown_spot_test_00180.jpg,rice,brown_spot,RiceDisease_Unknown,0a1414f8f38ee7afc1c62b588f192e220a80d780b3ec5f068f7d2f5fa7ea8d16,16243,,,jpg,,,,
IMG_20190419_094251,Rice___Healthy\IMG_20190419_094251.jpg,rice,healthy,RiceHealthyField_20190419,a62393715233bad41470fb1ec3648e99abc69bae69c5682143e75329e316b1de,3679,,,jpg,,,,
IMG_20190419_094306,Rice___Healthy\IMG_20190419_094306.jpg,rice,healthy,RiceHealthyField_20190419,73d40187dbd38e46574d5d2ea2ede890a8f0ab2385e1077f304f9231e69eff87,3878,,,jpg,,,,
IMG_20190419_094316,Rice___Healthy\IMG_20190419_094316.jpg,rice,healthy,RiceHealthyField_20190419,86c4de93441d3090be8cd3a7b0bc9475dadf009a1e2738e3d5fc894c1ea00db8,3811,,,jpg,,,,
IMG_20190419_094325,Rice___Healthy\IMG_20190419_094325.jpg,rice,healthy,RiceHealthyField_20190419,edb12f142ea57fa7731407feecdec1ea55cde90702d2a5f74d41bda80383fc6b,4105,,,jpg,,,,
IMG_20190419_094744,Rice___Healthy\IMG_20190419_094744.jpg,rice,healthy,RiceHealthyField_20190419,d1ec4a6965e8cf5b8acabf0089f9bef24e860060a53e9606d7545db0c4c11c34,3450,,,jpg,,,,
IMG_20190419_094746,Rice___Healthy\IMG_20190419_094746.jpg,rice,healthy,RiceHealthyField_20190419,7f1ab8ed8c4f395ebfe03e9deccbf0e7a60f0cc616ec368e0c27a6f9f056d4e3,4660,,,jpg,,,,
IMG_20190419_094750,Rice___Healthy\IMG_20190419_094750.jpg,rice,healthy,RiceHealthyField_20190419,c518aed5da33f6b77b35568385ea7897b09779337d5b1cbf6e17fce877f1478c,3906,,,jpg,,,,
IMG_20190419_094753,Rice___Healthy\IMG_20190419_094753.jpg,rice,healthy,RiceHealthyField_20190419,8670befb1b9ffe601049994515c7c64253fbbdfeae875c343a884fa20aca4418,4737,,,jpg,,,,
IMG_20190419_094756,Rice___Healthy\IMG_20190419_094756.jpg,rice,healthy,RiceHealthyField_20190419,1cd3c1643df756f59fbcb07e951267660e968cb6589e6eada5f80e2a72b84e65,4592,,,jpg,,,,
IMG_20190419_094820,Rice___Healthy\IMG_20190419_094820.jpg,rice,healthy,RiceHealthyField_20190419,d14b847dfc27a7a7eb5474f8b5308607a882b10e21e7801b952ce8678fa3e0b1,4088,,,jpg,,,,
IMG_20190419_094825,Rice___Healthy\IMG_20190419_094825.jpg,rice,healthy,RiceHealthyField_20190419,0dbc69e5f0a1aa9c18445f19b5948093950dee09a6b089a2123f26f9917beb8f,4516,,,jpg,,,,
IMG_20190419_094832,Rice___Healthy\IMG_20190419_094832.jpg,rice,healthy,RiceHealthyField_20190419,e28b4eed1259561c00c48af4957d9186cd81a8616fa94a6f4d5631951ab9f8aa,4008,,,jpg,,,,
IMG_20190419_094840,Rice___Healthy\IMG_20190419_094840.jpg,rice,healthy,RiceHealthyField_20190419,86f6e9d2a7ed4f64af825a4d5d60b68651776cc19fefb657b87745d0fc7f9ee3,3681,,,jpg,,,,
IMG_20190419_094843,Rice___Healthy\IMG_20190419_094843.jpg,rice,healthy,RiceHealthyField_20190419,4d692b6f9510deffb3f87b314884207c2468b83489c5aad803db9c44b84e99a2,3745,,,jpg,,,,
IMG_20190419_094922,Rice___Healthy\IMG_20190419_094922.jpg,rice,healthy,RiceHealthyField_20190419,7e3e767e4653f7abbf9fe871293ef2fcae9dcb53c8352390413e8f90f76f8bc1,4223,,,jpg,,,,
IMG_20190419_094925,Rice___Healthy\IMG_20190419_094925.jpg,rice,healthy,RiceHealthyField_20190419,46172d9d3a6891038a3d016066ea2acc574c6612bcc0ffa6682d38bfb0d0282e,3977,,,jpg,,,,
